CustomerID,CustomerName,TransactionID,MovieID,Date,MovieName,Genre,TheaterLocation,CustomerAge,CustomerGender,Ticket Type,Num Tickets,Price,Discounted Price,Total Price,PaymentMethod,CustomerMembership,PurchaseChannel,MovieRating,CustomerFeedback,LoyaltyPoints,SnacksPurchased,SnacksQuantity,SnacksAmount,LastVisitDate,RecencyDays,Frequency,CustomerStatus,Monetary_Total_Price
CUST12469,Tanisha Singh,grRYKb9NfjpN,M7730,2024-08-03 12:29:35,Movie C,Comedy,Chennai,25,Other,Regular,4,1400,No Discount,1400,UPI,None,In-store,2,Bad,109,"Mozzarella Sticks, Coca Cola, Pepsi",4,1240,2024-12-31 12:21:06,149,10,Active,2640
CUST4789,Darshan Menon,CVZOe6s1m0xe,M7731,2024-05-26 20:01:26,Movie A,Action,Kolkata,59,Female,Student,8,2000,No Discount,2000,Credit Card,Gold,Online,3,Average,70,"Gummies, Fruit Cup, Yogurt",3,930,2024-10-23 20:01:26,150,14,Active,2930
CUST19052,Kavya Varma,ScVyE8NFeRrz,M7732,2024-04-23 14:52:08,Movie D,Comedy,Mumbai,39,Male,Student,6,1500,1200,1200,UPI,Silver,In-store,1,Very Bad,42,None,0,0,2024-08-24 14:52:08,123,5,Inactive,1200
CUST2380,Gaurav Kapoor,YHOKRZh2Dqsr,M7733,2024-12-21 17:43:23,Movie A,Thriller,Kolkata,23,Female,Regular,1,350,No Discount,350,Debit Card,Platinum,Online,5,Excellent,105,"Cupcakes, Chips, Fruit Smoothies",3,900,2024-12-31 14:31:07,9,4,Active,1250
CUST12193,Lokesh Khanna,IMEhIv7Ff1dX,M7734,2024-05-09 18:06:42,Movie B,Drama,Delhi,64,Male,Regular,3,1050,No Discount,1050,UPI,None,Online,3,Average,24,"Candy, Veg Wrap, Granola Bar",2,500,2024-11-12 18:06:42,187,7,Inactive,1550
CUST9259,Aahana Pandey,PgWieTPt1RYJ,M7735,2024-12-06 19:09:12,Movie C,Thriller,Hyderabad,32,Other,Student,5,1250,No Discount,1250,Cash,Gold,In-store,5,Excellent,70,None,0,0,2024-12-31 19:04:34,24,12,Highly Active,1250
CUST1195,Priya Lal,6SaXP1ZSbn7r,M7736,2024-08-05 13:24:34,Movie D,Thriller,Hyderabad,52,Male,Regular,3,1050,997.5,997.5,UPI,Silver,In-store,2,Bad,70,"Fruit Cup, Onion Rings",3,810,2024-09-28 13:24:34,54,2,New,1807.5
CUST13423,Rohan Pillai,wfMuMxTTVNv4,M7737,2024-01-16 21:54:26,Movie A,Drama,Chennai,36,Other,Regular,5,1750,No Discount,1750,Cash,None,In-store,5,Excellent,42,Large Popcorn,1,250,2024-05-28 21:54:26,133,7,Inactive,2000
CUST1475,Sunita Menon,QHAvt7NUvsdt,M7738,2024-01-06 19:40:16,Movie B,Action,Kolkata,61,Male,Student,7,1750,No Discount,1750,UPI,None,Online,4,Good,24,"Non Veg Wrap, Iced Tea, Chocolate Bar",4,1320,2024-06-24 19:40:16,170,9,Active,3070
CUST2972,Lalit Sen,cNorbkyTXkQN,M7739,2024-06-09 13:50:36,Movie B,Action,Delhi,58,Other,VIP,6,2400,No Discount,2400,UPI,Gold,Online,4,Good,65,Iced Tea,1,60,2024-12-19 13:50:36,193,9,Inactive,2460
CUST18798,Lalit Jha,TnPZxxJ2hBo5,M7740,2024-11-25 10:43:13,Movie B,Drama,Mumbai,40,Other,VIP,4,1600,No Discount,1600,Cash,Gold,In-store,1,Very Bad,115,Large Popcorn,4,1000,2024-12-31 12:23:40,36,9,Highly Active,2600
CUST7562,Rahul Sharma,L6qT5PVafwmx,M7741,2024-02-12 12:40:40,Movie B,Action,Bangalore,41,Other,Regular,3,1050,No Discount,1050,Debit Card,Silver,Online,1,Very Bad,105,"Sandwich, Veggie Chips",3,630,2024-05-02 12:40:40,80,9,Highly Active,1680
CUST7682,Uday Nambiar,hthanLsT0T7J,M7742,2024-11-13 17:11:59,Movie A,Action,Bangalore,53,Male,Student,2,500,No Discount,500,Credit Card,None,Online,3,Average,50,"French Fries, Chips, Pepsi",3,690,2024-12-31 18:59:56,48,3,Active,1190
CUST18570,Mayank Kapoor,g7u01M3gFNPa,M7743,2024-09-05 09:10:50,Movie D,Thriller,Mumbai,49,Female,Regular,6,2100,1995,1995,Credit Card,Gold,Online,5,Excellent,12,"Lemonade, Large Popcorn",2,720,2024-12-31 21:48:20,117,2,New,2715
CUST221,Ishita Dixit,gVGMH2VKBI0p,M7744,2024-04-24 19:17:32,Movie C,Action,Hyderabad,58,Male,Senior,6,1200,1140,1140,Net Banking,None,In-store,1,Very Bad,42,"Non Veg Wrap, Chips",1,250,2024-08-29 19:17:32,127,2,New,1390
CUST9808,Karan Saha,MVA7WkUZ2EBL,M7745,2024-03-21 15:14:55,Movie D,Action,Delhi,59,Male,Regular,1,350,No Discount,350,UPI,Platinum,In-store,5,Excellent,15,"Mozzarella Sticks, Ice Cream",1,230,2024-09-07 15:14:55,170,7,Inactive,580
CUST16991,Samir Jain,LdKoNHp61uYO,M7746,2024-12-05 21:17:18,Movie D,Thriller,Kolkata,50,Other,Regular,5,1750,No Discount,1750,Debit Card,None,Online,5,Excellent,18,Hotdog,2,240,2024-12-31 17:09:07,25,6,Active,1990
CUST17940,Nikita Ahuja,EvzSTuPGtRXE,M7747,2024-10-22 21:46:29,Movie B,Drama,Mumbai,33,Male,VIP,7,2800,No Discount,2800,UPI,Silver,In-store,3,Average,81,Chips,2,100,2024-12-31 15:08:59,69,10,Highly Active,2900
CUST521,Eshan Kumar,RF0bWYtEvKyZ,M7748,2024-03-07 15:42:53,Movie D,Thriller,Hyderabad,45,Female,Senior,8,1600,No Discount,1600,Credit Card,Platinum,Online,3,Average,82,"Chips, Mozzarella Sticks",3,600,2024-06-02 15:42:53,87,7,Very Active,2200
CUST10961,Advik Gandhi,XtLhvRTAD4be,M7749,2024-05-23 13:37:30,Movie D,Action,Kolkata,59,Female,Senior,1,200,No Discount,200,Cash,Silver,In-store,5,Excellent,95,"Non Veg Wrap, Fruit Smoothies, Bag of Mixed Nuts",4,1880,2024-07-26 13:37:30,64,13,Highly Active,2080
CUST4071,Anaya Vohra,Slaf9lX4SOMZ,M7750,2024-04-18 20:48:45,Movie C,Action,Kolkata,46,Male,VIP,1,400,No Discount,400,UPI,Gold,In-store,1,Very Bad,16,"Pepsi, Energy Drink",4,720,2024-06-11 20:48:45,54,13,Highly Active,1120
CUST260,Chetan Ahluwalia,M5VsuOMkkUms,M7751,2024-12-25 19:42:59,Movie A,Action,Kolkata,31,Female,Regular,4,1400,No Discount,1400,Cash,Silver,In-store,5,Excellent,58,"Small Popcorn, Lemonade",3,780,2024-12-31 11:07:09,5,5,Active,2180
CUST10674,Hemang Menon,P9blNbeD1m95,M7752,2024-10-29 17:52:32,Movie C,Thriller,Delhi,41,Male,Student,8,2000,No Discount,2000,UPI,Gold,In-store,5,Excellent,145,None,0,0,2024-12-31 11:29:07,62,6,Active,2000
CUST1939,Ira Parmar,xi6dY2UCwDw4,M7753,2024-08-05 20:43:00,Movie B,Comedy,Mumbai,27,Female,VIP,2,800,No Discount,800,UPI,Silver,In-store,3,Average,30,Large Popcorn,2,500,2024-12-31 17:15:25,147,14,Active,1300
CUST13140,Aakash Verma,MGGqJZvlG7P4,M7754,2024-01-19 15:15:05,Movie A,Action,Bangalore,44,Other,Student,1,250,No Discount,250,Cash,None,In-store,5,Excellent,133,Hotdog,3,360,2024-07-06 15:15:05,169,14,Active,610
CUST19035,Aditi Saxena,dSpABiAjzuzn,M7755,2024-10-08 13:47:25,Movie D,Action,Bangalore,50,Other,Student,3,750,No Discount,750,UPI,Platinum,Online,4,Good,160,"Non Veg Wrap, Mozzarella Sticks, Veggie Chips",1,440,2024-12-21 13:47:25,74,9,Highly Active,1190
CUST17647,Vinay Oberoi,PhAbE0jUi4dp,M7756,2024-04-09 20:14:24,Movie B,Drama,Hyderabad,55,Female,Senior,8,1600,No Discount,1600,Credit Card,Silver,Online,4,Good,15,French Fries,1,100,2024-09-20 20:14:24,164,12,Active,1700
CUST2136,Yashwant Yadav,Ta76vpIJvdjp,M7757,2024-03-18 21:51:29,Movie B,Thriller,Kolkata,21,Female,Senior,9,1800,No Discount,1800,UPI,Silver,Online,5,Excellent,40,"Chocolate Bar, Bag of Mixed Nuts, Veggie Chips",1,280,2024-06-07 21:51:29,81,6,Active,2080
CUST4113,Reyansh Pathak,YiaxPhYxvufx,M7758,2024-11-02 22:54:24,Movie C,Thriller,Chennai,22,Female,Student,2,500,No Discount,500,Debit Card,None,Online,1,Very Bad,70,None,0,0,2024-12-31 10:06:00,58,1,New,500
CUST9972,Chetan Chowdhury,imxVZee11BsP,M7759,2024-03-08 21:26:01,Movie D,Comedy,Mumbai,42,Male,Regular,9,3150,2835,2835,Debit Card,Platinum,Online,2,Bad,95,"Cupcakes, Pretzels, Mozzarella Sticks",1,350,2024-04-25 21:26:01,48,3,Active,3185
CUST10000,Mayank Pathak,bA3pCrUXW4wV,M7760,2024-03-01 12:05:28,Movie A,Comedy,Mumbai,50,Other,Senior,7,1400,No Discount,1400,UPI,None,Online,2,Bad,133,Ice Cream,2,160,2024-04-15 12:05:28,45,10,Highly Active,1560
CUST12461,Tina Chaudhuri,0OiQhbSEORBs,M7761,2024-05-29 21:29:53,Movie C,Thriller,Kolkata,52,Female,VIP,1,400,No Discount,400,Debit Card,None,Online,5,Excellent,89,Gummies,2,140,2024-10-05 21:29:53,129,14,Active,540
CUST10467,Meera Vyas,GHTJEQgy4CpS,M7762,2024-10-13 11:24:56,Movie D,Drama,Kolkata,28,Female,Student,9,2250,No Discount,2250,Credit Card,Platinum,In-store,5,Excellent,40,"Veggie Chips, Medium Popcorn, Cupcakes",3,1170,2024-12-31 18:52:45,79,13,Highly Active,3420
CUST1077,Jagdish Bhardwaj,st3uNKN6fSwp,M7763,2024-10-13 21:13:13,Movie D,Comedy,Hyderabad,54,Female,Regular,5,1750,No Discount,1750,Credit Card,Platinum,In-store,2,Bad,67,Mozzarella Sticks,1,150,2024-12-31 21:31:30,79,7,Very Active,1900
CUST12725,Nikhil Dubey,oLn6Z9pI5dYv,M7764,2024-01-08 20:47:21,Movie B,Drama,Bangalore,62,Male,Regular,7,2450,No Discount,2450,UPI,Gold,In-store,2,Bad,125,Iced Tea,4,240,2024-02-23 20:47:21,46,13,Highly Active,2690
CUST4323,Gaurav Wadhwa,Bl4dzN9LMTQA,M7765,2024-04-21 11:47:30,Movie B,Comedy,Hyderabad,30,Male,Regular,2,700,No Discount,700,UPI,Gold,Online,1,Very Bad,82,"Sandwich, Lemonade",2,460,2024-11-03 11:47:30,196,5,Inactive,1160
CUST5811,Krishna Dubey,4kwghnWpac9D,M7766,2024-04-25 11:52:53,Movie D,Comedy,Hyderabad,31,Male,Student,2,500,No Discount,500,Net Banking,Gold,In-store,4,Good,6,"Cupcakes, Bag of Mixed Nuts, Energy Drink",1,320,2024-08-29 11:52:53,126,11,Active,820
CUST18390,Chaitanya Desai,LxtpuQdd7rDN,M7767,2024-06-10 09:11:12,Movie A,Action,Mumbai,46,Other,Student,4,1000,No Discount,1000,UPI,None,In-store,5,Excellent,45,Chocolate Bar,3,210,2024-07-23 09:11:12,43,14,Highly Active,1210
CUST1799,Hardik Yadav,r8WNkNMsaby6,M7768,2024-01-09 13:33:14,Movie B,Thriller,Chennai,26,Female,Senior,8,1600,1360,1360,UPI,Platinum,Online,4,Good,10,Granola Bar,3,150,2024-04-17 13:33:14,99,4,Inactive,1510
CUST12147,Lalit Phadke,MLj2G7DJap9b,M7769,2024-09-26 14:51:51,Movie B,Thriller,Kolkata,40,Male,Regular,6,2100,No Discount,2100,Cash,Platinum,In-store,4,Good,50,"Iced Tea, Large Popcorn",4,1240,2024-12-26 14:51:51,91,11,Active,3340
CUST19017,Hardik Naik,aN8gwdqgGaBw,M7770,2024-07-23 20:46:01,Movie A,Action,Chennai,52,Male,Senior,9,1800,No Discount,1800,Credit Card,Silver,Online,2,Bad,125,Chips,4,200,2024-09-20 20:46:01,59,10,Highly Active,2000
CUST735,Manish Chowdhury,zxKH9P1opMby,M7771,2024-07-14 09:16:35,Movie C,Action,Hyderabad,39,Other,VIP,5,2000,No Discount,2000,Debit Card,None,Online,3,Average,115,Mozzarella Sticks,2,300,2024-11-05 09:16:35,114,5,Inactive,2300
CUST17227,Usha Naik,9ASxLJtDTESV,M7772,2024-02-29 09:07:35,Movie D,Thriller,Hyderabad,22,Female,Regular,6,2100,No Discount,2100,Debit Card,Gold,Online,1,Very Bad,34,"Medium Popcorn, French Fries, Fruit Cup",3,1440,2024-09-11 09:07:35,195,7,Inactive,3540
CUST12458,Lavanya Tripathi,3vkEzbyRZsyZ,M7773,2024-01-06 12:31:36,Movie A,Comedy,Mumbai,64,Male,Senior,4,800,No Discount,800,Net Banking,Platinum,In-store,2,Bad,58,Chocolate Bar,3,210,2024-05-13 12:31:36,128,9,Active,1010
CUST1346,Kushal Banerjee,VezcoOT8zvLE,M7774,2024-05-04 18:14:17,Movie C,Action,Delhi,59,Male,Student,1,250,No Discount,250,Credit Card,Gold,Online,4,Good,85,"Candy, Coca Cola, Pepsi",2,420,2024-06-08 18:14:17,35,12,Highly Active,670
CUST9052,Nikhil Bajpai,omUz38krHVDC,M7775,2024-06-17 19:36:08,Movie B,Comedy,Hyderabad,62,Male,Senior,7,1400,No Discount,1400,UPI,Gold,Online,3,Average,50,Pepsi,4,320,2024-12-27 19:36:08,193,14,Inactive,1720
CUST8400,Rekha Bose,jOEgfel4BzLf,M7776,2024-03-18 18:06:31,Movie C,Drama,Hyderabad,62,Female,Senior,7,1400,1260,1260,Cash,Silver,In-store,3,Average,20,"Fruit Cup, Lemonade",4,1160,2024-05-07 18:06:31,50,3,Active,2420
CUST1669,Ishika Yadav,dOBXYwcf2oB1,M7777,2024-10-13 13:51:17,Movie B,Comedy,Kolkata,28,Other,Senior,7,1400,No Discount,1400,Credit Card,Platinum,In-store,3,Average,12,Cupcakes,4,400,2024-12-31 15:32:27,79,11,Highly Active,1800
CUST19812,Upendra Jha,WYzbcybw03iM,M7778,2024-10-26 13:19:17,Movie D,Drama,Chennai,22,Other,VIP,4,1600,No Discount,1600,Cash,Silver,In-store,4,Good,58,Pepsi,2,160,2024-12-30 13:19:17,65,6,Active,1760
CUST18654,Abhimanyu Dwivedi,CBhHB4ZLJLsz,M7779,2024-06-28 11:59:22,Movie B,Thriller,Hyderabad,59,Female,VIP,9,3600,No Discount,3600,Net Banking,Platinum,Online,2,Bad,30,"Small Popcorn, Non Veg Wrap",3,1050,2024-11-09 11:59:22,134,14,Active,4650
CUST3341,Bharti Jain,Uy1Z88qvPalA,M7780,2024-05-26 12:54:38,Movie A,Drama,Kolkata,45,Other,VIP,5,2000,No Discount,2000,UPI,Platinum,In-store,5,Excellent,82,"Yogurt, Chocolate Bar",4,520,2024-07-06 12:54:38,41,1,New,2520
CUST9549,Rohit Parmar,lahf0lcKJIKX,M7781,2024-05-17 15:00:48,Movie B,Comedy,Chennai,51,Other,Regular,5,1750,No Discount,1750,Debit Card,None,In-store,4,Good,60,"Candy, Pretzels, Mozzarella Sticks",3,900,2024-10-08 15:00:48,144,13,Active,2650
CUST7686,Vedant Agarwal,R3Ru15jK9WwS,M7782,2024-12-28 11:35:30,Movie A,Drama,Hyderabad,46,Female,VIP,6,2400,1920,1920,Debit Card,Gold,Online,3,Average,10,Bag of Mixed Nuts,2,240,2024-12-31 16:29:19,3,5,Active,2160
CUST15291,Aahana Kumar,CQbMVnh83dh4,M7783,2024-02-18 11:43:35,Movie C,Drama,Delhi,23,Female,VIP,2,800,No Discount,800,Net Banking,None,In-store,3,Average,20,None,0,0,2024-07-03 11:43:35,136,10,Active,800
CUST16363,Kajal Jha,5YOed1rhESH2,M7784,2024-09-20 11:25:10,Movie B,Comedy,Delhi,38,Male,Student,2,500,No Discount,500,Debit Card,Platinum,In-store,3,Average,50,"Granola Bar, Chips, Coca Cola",3,540,2024-11-15 11:25:10,56,12,Highly Active,1040
CUST19433,Faiz Uppal,VP3QUgrsOMQK,M7785,2024-02-15 10:30:06,Movie D,Drama,Mumbai,49,Female,Regular,2,700,No Discount,700,Credit Card,Platinum,In-store,5,Excellent,125,Veg Wrap,3,450,2024-05-18 10:30:06,93,5,Inactive,1150
CUST16991,Samir Jain,3zlAzPUoFZcp,M7786,2024-05-25 15:11:26,Movie C,Action,Bangalore,33,Other,VIP,5,2000,1800,1800,Credit Card,None,Online,5,Excellent,95,"Sandwich, Coca Cola, Energy Drink",2,600,2024-10-01 15:11:26,129,3,Inactive,2400
CUST12667,Vibha Sinha,Ls0bQx8Uf8Ln,M7787,2024-12-21 11:50:52,Movie C,Drama,Kolkata,23,Female,Senior,1,200,No Discount,200,Credit Card,Gold,In-store,4,Good,12,"Medium Popcorn, Small Popcorn",3,1050,2024-12-31 12:44:31,10,4,Active,1250
CUST5196,Bhargav Ghosh,pSrU6MC0n47i,M7788,2024-01-03 13:04:13,Movie D,Thriller,Kolkata,19,Female,Senior,6,1200,No Discount,1200,Debit Card,Gold,Online,5,Excellent,58,Coca Cola,2,160,2024-03-15 13:04:13,72,7,Very Active,1360
CUST12256,Charmi Tandon,VLkZv8deBZqs,M7789,2024-09-28 13:39:46,Movie C,Thriller,Kolkata,20,Other,VIP,3,1200,No Discount,1200,UPI,None,In-store,4,Good,5,"Nachos, Pretzels",4,1000,2024-12-09 13:39:46,72,7,Very Active,2200
CUST9050,Lina Warrier,0250OvftTmRe,M7790,2024-11-03 17:15:22,Movie D,Thriller,Mumbai,55,Other,Student,5,1250,No Discount,1250,UPI,Platinum,Online,4,Good,109,"French Fries, Mozzarella Sticks",4,1000,2024-12-31 09:13:23,57,1,New,2250
CUST11383,Upendra Ghosh,hb1ax442QtuA,M7791,2024-10-23 22:34:32,Movie A,Action,Delhi,62,Other,Student,4,1000,No Discount,1000,Debit Card,Platinum,In-store,2,Bad,30,Hotdog,3,360,2024-12-31 19:49:38,68,6,Active,1360
CUST19265,Eshita Dubey,e7b6PiLJDUiZ,M7792,2024-03-21 12:16:06,Movie D,Comedy,Mumbai,35,Other,Senior,4,800,No Discount,800,Credit Card,None,Online,1,Very Bad,130,"Veg Wrap, Small Popcorn",4,1200,2024-06-02 12:16:06,73,11,Highly Active,2000
CUST10578,Ishan Saxena,g7Q0vgXMYN16,M7793,2024-11-06 22:00:42,Movie D,Comedy,Delhi,35,Female,VIP,6,2400,1920,1920,UPI,None,Online,4,Good,15,None,0,0,2024-12-31 16:19:30,54,5,Active,1920
CUST11208,Kabir Iyengar,5PZYqoS52De6,M7794,2024-05-21 09:30:53,Movie D,Thriller,Delhi,23,Female,VIP,4,1600,No Discount,1600,Debit Card,Silver,Online,5,Excellent,100,None,0,0,2024-07-31 09:30:53,71,6,Active,1600
CUST12187,Saumya Yadav,zwQmavyloXCt,M7795,2024-02-05 14:56:54,Movie D,Drama,Mumbai,58,Male,VIP,9,3600,No Discount,3600,UPI,Gold,Online,5,Excellent,105,"Chocolate Bar, Sandwich, Fruit Smoothies",4,1360,2024-07-14 14:56:54,160,10,Active,4960
CUST10043,Arjun Agnihotri,sJhaNqniZ3qa,M7796,2024-02-15 09:12:00,Movie B,Drama,Delhi,27,Other,VIP,6,2400,No Discount,2400,Net Banking,None,Online,1,Very Bad,65,Bag of Mixed Nuts,3,360,2024-06-04 09:12:00,110,7,Inactive,2760
CUST12433,Ojasvi Lal,PSqvFfN1tzTx,M7797,2024-01-10 12:25:16,Movie A,Comedy,Kolkata,58,Female,Senior,9,1800,No Discount,1800,Credit Card,Silver,In-store,4,Good,85,"Veg Wrap, Granola Bar",2,400,2024-02-13 12:25:16,34,7,Very Active,2200
CUST18334,Chetan Chaudhari,fZu5rs65RRB5,M7798,2024-10-12 11:39:37,Movie D,Thriller,Mumbai,58,Other,Regular,9,3150,No Discount,3150,Credit Card,Platinum,Online,2,Bad,46,"Mozzarella Sticks, Granola Bar",2,400,2024-12-31 18:30:53,80,10,Highly Active,3550
CUST16963,Nitin Menon,TXiNroWEGlc6,M7799,2024-10-08 11:03:19,Movie B,Drama,Bangalore,37,Other,Senior,5,1000,No Discount,1000,Debit Card,Platinum,In-store,1,Very Bad,30,Veggie Chips,4,360,2024-12-31 14:40:58,84,12,Highly Active,1360
CUST2441,Charmi Bajpai,LGdZU6yUt8po,M7800,2024-03-11 18:02:07,Movie C,Comedy,Bangalore,63,Female,Senior,5,1000,No Discount,1000,Credit Card,None,Online,2,Bad,36,Iced Tea,4,240,2024-09-02 18:02:07,175,13,Active,1240
CUST11098,Sandeep Dutta,FJ4N5LKhdFUC,M7801,2024-02-16 18:57:50,Movie B,Comedy,Delhi,56,Female,VIP,8,3200,2720,2720,Net Banking,Platinum,Online,4,Good,10,Candy,3,150,2024-07-05 18:57:50,140,4,Inactive,2870
CUST4338,Ojasvi Uppal,v2kdS3NpqFe8,M7802,2024-07-07 10:16:31,Movie A,Action,Kolkata,39,Female,Regular,3,1050,No Discount,1050,UPI,Silver,Online,2,Bad,16,None,0,0,2024-08-18 10:16:31,42,13,Highly Active,1050
CUST14693,Saket Patel,d2bxJzhf8TPf,M7803,2024-02-13 14:59:03,Movie B,Thriller,Hyderabad,24,Other,Senior,1,200,No Discount,200,Net Banking,Platinum,Online,5,Excellent,12,"Veg Wrap, Lemonade",2,520,2024-08-22 14:59:03,191,4,Inactive,720
CUST6993,Lavanya Bhattacharya,DQs0k4ZXOVTe,M7804,2024-01-13 21:24:09,Movie C,Thriller,Delhi,54,Male,Senior,3,600,No Discount,600,UPI,Silver,Online,2,Bad,133,"Coca Cola, Small Popcorn, Candy",4,1120,2024-05-20 21:24:09,128,10,Active,1720
CUST2125,Lalit Warrier,odz5uo1ZmVct,M7805,2024-11-09 11:52:16,Movie A,Thriller,Bangalore,20,Other,Regular,8,2800,No Discount,2800,UPI,None,In-store,4,Good,50,"Ice Cream, Fruit Smoothies",1,230,2024-12-31 14:57:01,52,8,Very Active,3030
CUST8631,Laksh Sinha,Ho4tY6sZTgpt,M7806,2024-05-31 09:35:06,Movie A,Action,Mumbai,55,Female,VIP,9,3600,No Discount,3600,Net Banking,Silver,Online,5,Excellent,105,"Coca Cola, Nachos, Iced Tea",3,870,2024-11-07 09:35:06,160,12,Active,4470
CUST9828,Yashwant Bhalla,jTeLq9jTWuJA,M7807,2024-12-10 18:04:54,Movie A,Thriller,Bangalore,52,Male,VIP,3,1200,No Discount,1200,UPI,Gold,Online,4,Good,30,"Nachos, Large Popcorn, Cupcakes",3,1500,2024-12-31 17:06:42,20,5,Active,2700
CUST12433,Ojasvi Lal,xQ5sZGEtp0eQ,M7808,2024-10-03 14:28:18,Movie B,Thriller,Chennai,52,Male,Student,5,1250,No Discount,1250,Credit Card,Platinum,Online,2,Bad,95,"French Fries, Nachos, Onion Rings",3,1020,2024-12-31 13:37:51,88,12,Highly Active,2270
CUST14188,Nikita Parmar,r45GUih9c11M,M7809,2024-08-09 20:35:46,Movie A,Thriller,Delhi,54,Female,Regular,3,1050,No Discount,1050,UPI,Platinum,In-store,1,Very Bad,105,"Pretzels, Bag of Mixed Nuts",1,220,2024-11-01 20:35:46,84,10,Highly Active,1270
CUST19316,Rachana Gandhi,qHWF1G0GDX06,M7810,2024-12-13 16:36:42,Movie A,Thriller,Hyderabad,56,Male,Senior,8,1600,No Discount,1600,Debit Card,None,In-store,5,Excellent,50,French Fries,4,400,2024-12-31 16:15:32,17,1,New,2000
CUST14613,Harsh Ahluwalia,phMytDf0XwnW,M7811,2024-06-27 21:29:02,Movie C,Drama,Hyderabad,21,Male,Regular,3,1050,No Discount,1050,UPI,Silver,In-store,3,Average,95,Pretzels,2,200,2024-12-27 21:29:02,183,14,Inactive,1250
CUST9821,Varun Roy,T5SaPfDkePle,M7812,2024-12-19 16:17:52,Movie B,Comedy,Kolkata,44,Male,VIP,8,3200,No Discount,3200,Cash,None,In-store,4,Good,12,None,0,0,2024-12-31 15:14:58,11,7,Very Active,3200
CUST16035,Firoz Kulkarni,hsoOJRjx2fXS,M7813,2024-02-06 19:47:10,Movie A,Comedy,Bangalore,58,Female,VIP,5,2000,No Discount,2000,UPI,None,Online,3,Average,85,None,0,0,2024-07-14 19:47:10,159,7,Inactive,2000
CUST14892,Darshan Ahuja,Z5pIVeTZcub7,M7814,2024-12-24 14:26:36,Movie B,Action,Chennai,62,Other,Senior,8,1600,No Discount,1600,Debit Card,None,Online,1,Very Bad,115,Lemonade,1,110,2024-12-31 22:28:48,7,12,Highly Active,1710
CUST5085,Aalia Warrier,iAKFRHznCzRO,M7815,2024-03-25 10:05:47,Movie A,Thriller,Mumbai,37,Female,Senior,8,1600,1280,1280,Debit Card,Silver,Online,1,Very Bad,58,"Veg Wrap, Nachos",1,300,2024-07-21 10:05:47,118,5,Inactive,1580
CUST5110,Arushi Sinha,qn4CCMtVYcJd,M7816,2024-02-19 15:43:31,Movie C,Comedy,Bangalore,21,Female,VIP,2,800,No Discount,800,UPI,Silver,In-store,3,Average,30,"Cupcakes, Iced Tea, Non Veg Wrap",3,1080,2024-07-05 15:43:31,137,1,New,1880
CUST5127,Lalit Saha,Qy959eMDZOUR,M7817,2024-08-10 09:22:19,Movie D,Action,Mumbai,50,Other,VIP,8,3200,2880,2880,Cash,None,Online,4,Good,45,"Pepsi, Veggie Chips",1,170,2024-11-27 09:22:19,109,3,Inactive,3050
CUST4481,Aadhya Agarwal,GRO0wTT6hi2D,M7818,2024-10-14 21:31:25,Movie A,Comedy,Hyderabad,33,Female,Student,7,1750,No Discount,1750,UPI,Silver,In-store,3,Average,109,French Fries,3,300,2024-12-31 20:21:30,77,10,Highly Active,2050
CUST8385,Dev Saxena,Yjpc3odmk59X,M7819,2024-01-12 11:31:15,Movie A,Thriller,Chennai,50,Other,VIP,6,2400,No Discount,2400,Net Banking,Platinum,In-store,3,Average,8,None,0,0,2024-02-26 11:31:15,45,8,Very Active,2400
CUST7155,Sunny Iyer,YudyRQ644QVc,M7820,2024-04-19 16:34:11,Movie A,Thriller,Bangalore,34,Male,Student,6,1500,1350,1350,Net Banking,Gold,Online,4,Good,60,"Non Veg Wrap, Sandwich, Onion Rings",2,820,2024-07-17 16:34:11,89,3,Active,2170
CUST15372,Tushar Mehta,KQw9j30qTv2I,M7821,2024-06-03 18:43:58,Movie A,Thriller,Delhi,18,Female,VIP,9,3600,No Discount,3600,UPI,None,Online,2,Bad,81,Onion Rings,3,270,2024-11-23 18:43:58,173,11,Active,3870
CUST19736,Dev Saxena,gDY3HFJMDuiB,M7822,2024-07-07 19:33:43,Movie B,Drama,Mumbai,44,Male,Senior,5,1000,No Discount,1000,Debit Card,Platinum,Online,4,Good,145,"Medium Popcorn, Pepsi, Energy Drink",3,1140,2024-09-12 19:33:43,67,5,Active,2140
CUST4007,Rohit Zaveri,x72b78aq1syS,M7823,2024-10-11 16:14:16,Movie A,Comedy,Bangalore,54,Other,VIP,2,800,No Discount,800,Debit Card,Platinum,In-store,4,Good,16,None,0,0,2024-12-26 16:14:16,76,1,New,800
CUST17040,Nitin Bhat,3WEwPFZGJm9m,M7824,2024-09-21 18:34:06,Movie C,Comedy,Bangalore,59,Other,Regular,5,1750,No Discount,1750,UPI,Platinum,Online,4,Good,46,Nachos,2,300,2024-10-28 18:34:06,37,12,Highly Active,2050
CUST11194,Charmi Thakur,ymnJfTOAboKs,M7825,2024-04-08 13:29:37,Movie C,Comedy,Chennai,42,Male,VIP,6,2400,No Discount,2400,Credit Card,Platinum,In-store,3,Average,40,"Ice Cream, Small Popcorn, French Fries",3,990,2024-06-24 13:29:37,77,1,New,3390
